P,V,T
0.0609847,2560,2
0.0609839,2560,2
0.0609825,2560,2
0.0609821,2560,2
0.0609806,2560,2
0.06098,2560,2
0.060979,2560,2
0.0609783,2560,2
0.0609772,2560,2
0.0609763,2560,2
0.0609755,2560,2
0.060974,2560,2
0.0609737,2560,2
0.0609722,2560,2
0.0609714,2560,2
0.0609704,2560,2
0.0609696,2560,2
0.0609683,2560,2
0.0609678,2560,2
0.0609667,2560,2
0.0609657,2560,2
0.0609646,2560,2
0.0609636,2560,2
0.0609632,2560,2
0.0609621,2560,2.00001
0.0609606,2560,2
0.0609598,2560,2
0.0609587,2560,2
0.0609581,2560,2
0.060957,2560,2
0.0609558,2560,2
0.0609551,2560,2
0.0609542,2560,2
0.0609531,2560,2
0.0609524,2560,2
0.0609513,2560,2
0.0609501,2560,2
0.0609495,2560,2
0.0609485,2560,2
0.0609471,2560,2
0.0609463,2560,2
0.0609455,2560,2
0.0609445,2560,2
0.0609432,2560,2
0.0609427,2560,2
0.0609416,2560,2
0.0609401,2560,2
0.0609395,2560,2
0.0609387,2560,2.00001
0.0609377,2560,2
0.0609362,2560,2
0.0609354,2560,2
0.0609347,2560,2
0.0609337,2560,2
0.0609328,2560,2
0.0609319,2560,2
0.0609307,2560,2
0.06093,2560,2
0.0609286,2560,2
0.0609279,2560,2
0.0609267,2560,2
